Date,Index,Sector 
2017-07-18,304.81,Financial
2017-07-19,305.44,Financial
2017-07-20,305.27,Financial
2017-07-21,305.19,Financial
2017-07-24,306.13,Financial
2017-07-25,310,Financial
2017-07-26,308.12,Financial
2017-07-27,306.49,Financial
2017-07-28,306.58,Financial
2017-07-31,308.48,Financial
2017-08-01,310.98,Financial
2017-08-02,311.16,Financial
2017-08-03,309.73,Financial
2017-08-04,311.97,Financial
2017-08-07,311.43,Financial
2017-08-08,310.89,Financial
2017-08-09,310.64,Financial
2017-08-10,305.17,Financial
2017-08-11,303.55,Financial
2017-08-14,307.75,Financial
2017-08-15,308.41,Financial
2017-08-16,307.67,Financial
2017-08-17,302.32,Financial
2017-08-18,302.15,Financial
2017-08-21,301.43,Financial
2017-08-22,304.58,Financial
2017-08-23,303.9,Financial
2017-08-24,303.65,Financial
2017-08-25,304.39,Financial
2017-08-28,302.92,Financial
2017-08-29,301.51,Financial
2017-08-30,302.78,Financial
2017-08-31,302.76,Financial
2017-09-01,304.09,Financial
2017-09-05,297.39,Financial
2017-09-06,298.12,Financial
2017-09-07,293.19,Financial
2017-09-08,295.44,Financial
2017-09-11,300.57,Financial
2017-09-12,304.21,Financial
2017-09-13,304.86,Financial
2017-09-14,303.8,Financial
2017-09-15,305.25,Financial
2017-09-18,308.35,Financial
2017-09-19,310.81,Financial
2017-09-20,312.73,Financial
2017-09-21,313.35,Financial
2017-09-22,313.32,Financial
2017-09-25,312.84,Financial
2017-09-26,312.55,Financial
2017-09-27,316.61,Financial
2017-09-28,317,Financial
2017-09-29,318.05,Financial
2017-10-02,320.88,Financial
2017-10-03,321.84,Financial
2017-10-04,320.8,Financial
2017-10-05,323.97,Financial
2017-10-06,324.11,Financial
2017-10-09,322.9,Financial
2017-10-10,324.23,Financial
2017-10-11,323.78,Financial
2017-10-12,321.45,Financial
2017-10-13,321.33,Financial
2017-10-16,323.4,Financial
2017-10-17,321.61,Financial
2017-10-18,323.42,Financial
2017-10-19,323.89,Financial
2017-10-20,327.66,Financial
2017-10-23,327.2,Financial
2017-10-24,329.64,Financial
2017-10-25,328.01,Financial
2017-10-26,329.83,Financial
2017-10-27,329.5,Financial
2017-10-30,327.93,Financial
2017-10-31,327.01,Financial
2017-11-01,327.77,Financial
2017-11-02,330.59,Financial
2017-11-03,329.15,Financial
2017-11-06,328.71,Financial
2017-11-07,324.35,Financial
2017-11-08,322.4,Financial
2017-11-09,321.29,Financial
2017-11-10,320.42,Financial
2017-11-13,320.99,Financial
2017-11-14,320.8,Financial
2017-11-15,321.41,Financial
2017-11-16,321.65,Financial
2017-11-17,321.23,Financial
2017-11-20,322.81,Financial
2017-11-21,323.62,Financial
2017-11-22,322.34,Financial
2017-11-24,321.84,Financial
2017-11-27,321.71,Financial
2017-11-28,330.01,Financial
2017-11-29,335.86,Financial
2017-11-30,337.72,Financial
2017-12-01,338.46,Financial
2017-12-04,343.72,Financial
2017-12-05,341.72,Financial
2017-12-06,340.56,Financial
2017-12-07,341.53,Financial
2017-12-08,343.54,Financial
2017-12-11,342.72,Financial
2017-12-12,346.22,Financial
2017-12-13,341.83,Financial
2017-12-14,339.54,Financial
2017-12-15,343.08,Financial
2017-12-18,345.91,Financial
2017-12-19,344.51,Financial
2017-12-20,343.67,Financial
2017-12-21,346.58,Financial
2017-12-22,345.83,Financial
2017-12-26,344.68,Financial
2017-12-27,344.9,Financial
2017-12-28,346.3,Financial
2017-12-29,343.89,Financial
2018-01-02,343.68,Financial
2018-01-03,345.52,Financial
2018-01-04,348.76,Financial
2018-01-05,349.8,Financial
2018-01-08,349.37,Financial
2018-01-09,351.86,Financial
2018-01-10,354.84,Financial
2018-01-11,356.51,Financial
2018-01-12,359.86,Financial
2018-01-16,358.68,Financial
2018-01-17,361.68,Financial
2018-01-18,361.16,Financial
2018-01-19,363.62,Financial
2018-01-22,366.63,Financial
2018-01-23,366.79,Financial
2018-01-24,369.28,Financial
2018-01-25,368.58,Financial
2018-01-26,371.58,Financial
2018-01-29,369.87,Financial
2018-01-30,365.37,Financial
2018-01-31,365.77,Financial
2018-02-01,369.4,Financial
2018-02-02,361.14,Financial
2018-02-05,343.13,Financial
2018-02-06,348.95,Financial
2018-02-07,349.54,Financial
2018-02-08,333.78,Financial
2018-02-09,340.19,Financial
2018-02-12,344.88,Financial
2018-02-13,346.41,Financial
2018-02-14,354.45,Financial
2018-02-15,356.64,Financial
2018-02-16,356.24,Financial
2018-02-20,355.42,Financial
2018-02-21,355.2,Financial
2018-02-22,352.43,Financial
2018-02-23,357.59,Financial
2018-02-26,362.98,Financial
2018-02-27,359.58,Financial
2018-02-28,354.96,Financial
2018-03-01,348.4,Financial
2018-03-02,349.45,Financial
2018-03-05,354.23,Financial
2018-03-06,355.61,Financial
2018-03-07,355,Financial
2018-03-08,355.95,Financial
2018-03-09,364.79,Financial
2018-03-12,363.33,Financial
2018-03-13,359.36,Financial
2018-03-14,355.05,Financial
2018-03-15,355.36,Financial
2018-03-16,356.01,Financial
2018-03-19,352.98,Financial
2018-03-20,353.7,Financial
2018-03-21,353.58,Financial
2018-03-22,340.5,Financial
2018-03-23,330.33,Financial
2018-03-26,341.04,Financial
2018-03-27,334.29,Financial
2018-03-28,334.84,Financial
2018-03-29,339.14,Financial
2018-04-02,331.93,Financial
2018-04-03,336.52,Financial
2018-04-04,340.24,Financial
2018-04-05,342.59,Financial
2018-04-06,334.23,Financial
2018-04-09,335.92,Financial
2018-04-10,341.16,Financial
2018-04-11,336.87,Financial
2018-04-12,343.01,Financial
2018-04-13,337.69,Financial
2018-04-16,339.28,Financial
2018-04-17,339.03,Financial
2018-04-18,337.78,Financial
2018-04-19,342.93,Financial
2018-04-20,343.09,Financial
2018-04-23,342.72,Financial
2018-04-24,340.39,Financial
2018-04-25,340.17,Financial
2018-04-26,340.3,Financial
2018-04-27,340.81,Financial
2018-04-30,337.53,Financial
2018-05-01,337.81,Financial
2018-05-02,333.78,Financial
2018-05-03,330.93,Financial
2018-05-04,335.05,Financial
2018-05-07,337.33,Financial
2018-05-08,339.6,Financial
2018-05-09,344.68,Financial
2018-05-10,347.38,Financial
2018-05-11,347.11,Financial
2018-05-14,346.9,Financial
2018-05-15,346.35,Financial
2018-05-16,346.69,Financial
2018-05-17,346.42,Financial
2018-05-18,343.26,Financial
2018-05-21,345.8,Financial
2018-05-22,347.86,Financial
2018-05-23,345.78,Financial
2018-05-24,343.32,Financial
2018-05-25,341.87,Financial
2018-05-29,330.35,Financial
2018-05-30,336.76,Financial
2018-05-31,333.74,Financial
2018-06-01,337.43,Financial
2018-06-04,338.39,Financial
2018-06-05,336.97,Financial
2018-06-06,343.18,Financial
2018-06-07,343.92,Financial
2018-06-08,344.8,Financial
2018-06-11,343.84,Financial
2018-06-12,342.7,Financial
2018-06-13,341.56,Financial
2018-06-14,338.38,Financial
2018-06-15,338.27,Financial
2018-06-18,338.02,Financial
2018-06-19,336.89,Financial
2018-06-20,335.84,Financial
2018-06-21,335.21,Financial
2018-06-22,333.45,Financial
2018-06-25,330,Financial
2018-06-26,328.78,Financial
2018-06-27,324.63,Financial
2018-06-28,327.41,Financial
2018-06-29,327,Financial
2018-07-02,329.16,Financial
2018-07-03,325.69,Financial
2018-07-05,326.45,Financial
2018-07-06,328.08,Financial
2018-07-09,335.7,Financial
2018-07-10,334.46,Financial
2018-07-11,332.72,Financial
2018-07-12,333.36,Financial
2018-07-13,331.81,Financial
2018-07-16,337.78,Financial
2018-07-17,338.29,Financial
2018-07-18,343.47,Financial
2018-07-19,338.52,Financial
2018-07-20,339.19,Financial
2018-07-23,343.67,Financial
2018-07-24,344.8,Financial
2018-07-25,345.68,Financial
2018-07-26,345.26,Financial
2018-07-27,346.1,Financial
2018-07-30,346.19,Financial
2018-07-31,343.82,Financial
2018-08-01,343.81,Financial
2018-08-02,343.95,Financial
2018-08-03,345.78,Financial
2018-08-06,347.26,Financial
2018-08-07,348.94,Financial
2018-08-08,349.83,Financial
2018-08-09,347.86,Financial
2018-08-10,343.82,Financial
2018-08-13,340.33,Financial
2018-08-14,343.26,Financial
2018-08-15,340.93,Financial
2018-08-16,345.19,Financial
2018-08-17,345.92,Financial
2018-08-20,347.14,Financial
2018-08-21,348.43,Financial
2018-08-22,347.5,Financial
2018-08-23,345.72,Financial
2018-08-24,346.75,Financial
2018-08-27,351.38,Financial
2018-08-28,351.01,Financial
2018-08-29,350.93,Financial
2018-08-30,348.18,Financial
2018-08-31,347.88,Financial
2018-09-04,349.72,Financial
2018-09-05,349.84,Financial
2018-09-06,347.77,Financial
2018-09-07,347.37,Financial
2018-09-10,347.09,Financial
2018-09-11,347.49,Financial
2018-09-12,344.39,Financial
2018-09-13,343.88,Financial
2018-09-14,346.14,Financial
2018-09-17,344.91,Financial
2018-09-18,346.35,Financial
2018-09-19,352.44,Financial
2018-09-20,355.27,Financial
2018-09-21,353.97,Financial
2018-09-24,350.22,Financial
2018-09-25,348.87,Financial
2018-09-26,344.42,Financial
2018-09-27,343.26,Financial
2018-09-28,339.62,Financial
2018-10-01,340.8,Financial
2018-10-02,340.95,Financial
2018-10-03,343.73,Financial
2018-10-04,346.17,Financial
2018-10-05,344.73,Financial
2018-10-08,346.72,Financial
2018-10-09,345.53,Financial
2018-10-10,335.02,Financial
2018-10-11,325.21,Financial
2018-10-12,325.53,Financial
2018-10-15,323.87,Financial
2018-10-16,329.04,Financial
2018-10-17,332.04,Financial
2018-10-18,326.88,Financial
2018-10-19,328.01,Financial
2018-10-22,321.26,Financial
2018-10-23,318.6,Financial
2018-10-24,310.02,Financial
2018-10-25,315.1,Financial
2018-10-26,310.84,Financial
2018-10-29,313.5,Financial
2018-10-30,318.52,Financial
2018-10-31,323.07,Financial
2018-11-01,324.54,Financial
2018-11-02,324.58,Financial
2018-11-05,329.14,Financial
2018-11-06,330.79,Financial
2018-11-07,335.22,Financial
2018-11-08,336.29,Financial
2018-11-09,333.06,Financial
2018-11-12,326.41,Financial
2018-11-13,328.34,Financial
2018-11-14,323.82,Financial
2018-11-15,328.5,Financial
2018-11-16,328.82,Financial
2018-11-19,328.71,Financial
2018-11-20,321.84,Financial
2018-11-21,322.04,Financial
2018-11-23,319.1,Financial
2018-11-26,325.79,Financial
2018-11-27,326.02,Financial
2018-11-28,331.94,Financial
2018-11-29,329.22,Financial
2018-11-30,331.39,Financial
2018-12-03,332.96,Financial
2018-12-04,318.31,Financial
2018-12-06,313.71,Financial
2018-12-07,307.93,Financial
2018-12-10,303.63,Financial
2018-12-11,300.54,Financial
2018-12-12,301.88,Financial
2018-12-13,300.1,Financial
2018-12-14,297.03,Financial
2018-12-17,294.13,Financial
2018-12-18,292.72,Financial
2018-12-19,289.08,Financial
2018-12-20,286.84,Financial
2018-12-21,281.22,Financial
2018-12-24,274.62,Financial
2018-12-26,287.39,Financial
2018-12-27,290.57,Financial
2018-12-28,290.61,Financial
2018-12-31,293.46,Financial
2019-01-02,295.62,Financial
2019-01-03,288.89,Financial
2019-01-04,298.38,Financial
2019-01-07,299.07,Financial
2019-01-08,299.07,Financial
2019-01-09,300.61,Financial
2019-01-10,300.96,Financial
2019-01-11,301.48,Financial
2019-01-14,303.67,Financial
2019-01-15,306.13,Financial
2019-01-16,312.87,Financial
2019-01-17,314.57,Financial
2019-01-18,319.95,Financial
2019-01-22,316.47,Financial
2019-01-23,316.58,Financial
2019-01-24,317.23,Financial
2019-01-25,319.94,Financial
2019-01-28,319.09,Financial
2019-01-29,318.14,Financial
2019-01-30,319.52,Financial
2019-01-31,318.66,Financial
2019-02-01,320.29,Financial
2019-02-04,321.49,Financial
2019-02-05,321.03,Financial
2019-02-06,320.16,Financial
2019-02-07,317.16,Financial
2019-02-08,315.42,Financial
2019-02-11,316.21,Financial
2019-02-12,321.15,Financial
2019-02-13,321.79,Financial
2019-02-14,318.06,Financial
2019-02-15,324.48,Financial
2019-02-19,325.1,Financial
2019-02-20,326.99,Financial
2019-02-21,325.52,Financial
2019-02-22,324.76,Financial
2019-02-25,326.12,Financial
2019-02-26,325.35,Financial
2019-02-27,326.51,Financial
2019-02-28,325.6,Financial
2019-03-01,327.36,Financial
2019-03-04,325.34,Financial
2019-03-05,324.28,Financial
2019-03-06,321.96,Financial
2019-03-07,318.54,Financial
2019-03-08,318.54,Financial
2019-03-11,321.69,Financial
2019-03-12,322.27,Financial
2019-03-13,324.62,Financial
2019-03-14,325.95,Financial
2019-03-15,328.03,Financial
2019-03-18,331.39,Financial
2019-03-19,328.86,Financial
2019-03-20,322,Financial
2019-03-21,321.02,Financial
2019-03-22,312.13,Financial
2019-03-25,310.91,Financial
2019-03-26,314.43,Financial
2019-03-27,313.05,Financial
2019-03-28,315.64,Financial
2019-03-29,316.65,Financial
2019-04-01,324.31,Financial
2019-04-02,324.28,Financial
2019-04-03,325.31,Financial
2019-04-04,326.89,Financial
2019-04-05,327.18,Financial
2019-04-08,327.67,Financial
2019-04-09,324.79,Financial
2019-04-10,325.89,Financial
2019-04-11,327.71,Financial
2019-04-12,334.02,Financial
2019-04-15,331.94,Financial
2019-04-16,336.47,Financial
2019-04-17,337.09,Financial
2019-04-18,336.27,Financial
2019-04-22,335.4,Financial
2019-04-23,337.36,Financial
2019-04-24,336.89,Financial
2019-04-25,337.76,Financial
2019-04-26,340.94,Financial
2019-04-29,344.09,Financial
2019-04-30,344.64,Financial
2019-05-01,341.69,Financial
2019-05-02,342.23,Financial
2019-05-03,345.06,Financial
2019-05-06,342.76,Financial
2019-05-07,336.97,Financial
2019-05-08,336.01,Financial
2019-05-09,335.54,Financial
2019-05-10,337.28,Financial
2019-05-13,327.59,Financial
2019-05-14,330.2,Financial
2019-05-15,328.62,Financial
2019-05-16,332.22,Financial
2019-05-17,330.23,Financial
2019-05-20,330.69,Financial
2019-05-21,333.52,Financial
2019-05-22,331.85,Financial
2019-05-23,326.91,Financial
2019-05-24,329.42,Financial
2019-05-28,325.81,Financial
2019-05-29,325.45,Financial
2019-05-30,324,Financial
2019-05-31,319.21,Financial
2019-06-03,321.4,Financial
2019-06-04,330.1,Financial
2019-06-05,331.98,Financial
2019-06-06,333.2,Financial
2019-06-07,332.55,Financial
2019-06-10,335.5,Financial
2019-06-11,335.51,Financial
2019-06-12,332.33,Financial
2019-06-13,333.11,Financial
2019-06-14,333.96,Financial
2019-06-17,330.84,Financial
2019-06-18,335.19,Financial
2019-06-19,334.49,Financial
2019-06-20,336.15,Financial
2019-06-21,335.25,Financial
2019-06-24,334.13,Financial
2019-06-25,332.94,Financial
2019-06-26,332.4,Financial
2019-06-27,335.46,Financial
2019-06-28,340.17,Financial
2019-07-01,344.04,Financial
2019-07-02,343.41,Financial
2019-07-03,345.45,Financial
2019-07-05,346.77,Financial
2019-07-08,344.58,Financial
2019-07-09,345.78,Financial
2019-07-10,344.19,Financial
2019-07-11,346.24,Financial
2019-07-12,348.36,Financial
2019-07-15,346.51,Financial
2019-07-16,345.61,Financial
2019-07-17,342.57,Financial
2019-07-18,345.37,Financial
2019-07-19,343.7,Financial
2019-07-22,344.41,Financial
2019-07-23,348.33,Financial
2019-07-24,351.51,Financial
2019-07-25,349.44,Financial
2019-07-26,352.89,Financial
2019-07-29,350.13,Financial
2019-07-30,349.49,Financial
2019-07-31,347.98,Financial
2019-08-01,339.9,Financial
2019-08-02,339.16,Financial
2019-08-05,328.12,Financial
2019-08-06,333.07,Financial
2019-08-07,329.03,Financial
2019-08-08,334.5,Financial
2019-08-09,333.5,Financial
2019-08-12,327.25,Financial
2019-08-13,331.13,Financial
2019-08-14,319.34,Financial
2019-08-15,320.33,Financial
2019-08-16,326.29,Financial
2019-08-19,329.5,Financial
2019-08-20,324.9,Financial
2019-08-21,326.38,Financial
2019-08-22,328.42,Financial
2019-08-23,320.1,Financial
2019-08-26,323.55,Financial
2019-08-27,321.3,Financial
2019-08-28,324.23,Financial
2019-08-29,329.03,Financial
2019-08-30,330.34,Financial
2019-09-03,326.68,Financial
2019-09-04,330.21,Financial
2019-09-05,336.48,Financial
2019-09-06,336.53,Financial
2019-09-09,341.7,Financial
2019-09-10,343.08,Financial
2019-09-11,345.12,Financial
2019-09-12,346.72,Financial
2019-09-13,349.62,Financial
2019-09-16,347.93,Financial
2019-09-17,348.26,Financial
2019-09-18,349.78,Financial
2019-09-19,348.37,Financial
2019-09-20,346.13,Financial
2019-09-23,346.72,Financial
2019-09-24,343.46,Financial
2019-09-25,345.97,Financial
2019-09-26,344.63,Financial
2019-09-27,345.44,Financial
2019-09-30,345.08,Financial
2019-10-01,337.9,Financial
2019-10-02,330.81,Financial
2019-10-03,331.36,Financial
2019-10-04,337.76,Financial
2019-10-07,336.26,Financial
2019-10-08,329.46,Financial
2019-10-09,332.75,Financial
2019-10-10,336.15,Financial
2019-10-11,340.46,Financial
2019-10-14,340.86,Financial
2019-10-15,345.4,Financial
2019-10-16,344.56,Financial
2019-10-17,344.95,Financial
2019-10-18,345.75,Financial
2019-10-21,350.67,Financial
2019-10-22,349.68,Financial
2019-10-23,350.94,Financial
2019-10-24,350.8,Financial
2019-10-25,352.53,Financial
2019-10-28,354.29,Financial
2019-10-29,355.29,Financial
2019-10-30,354.77,Financial
2019-10-31,352.82,Financial
2019-11-01,357.84,Financial
2019-11-04,361.03,Financial
2019-11-05,362.55,Financial
2019-11-06,364.04,Financial
2019-11-07,366.48,Financial
2019-11-08,366.54,Financial
2019-11-11,365.58,Financial
2019-11-12,365.71,Financial
2019-11-13,363.62,Financial
2019-11-14,363.94,Financial
2019-11-15,365.6,Financial
2019-11-18,366.13,Financial
2019-11-19,366.72,Financial
2019-11-20,364.88,Financial
2019-11-21,364.53,Financial
2019-11-22,367.29,Financial
2019-11-25,369.68,Financial
2019-11-26,369.25,Financial
2019-11-27,370.64,Financial
2019-11-29,369.85,Financial
2019-12-02,367.47,Financial
2019-12-03,362.62,Financial
2019-12-04,366.2,Financial
2019-12-05,367.56,Financial
2019-12-06,372.53,Financial
2019-12-09,371.41,Financial
2019-12-10,371.41,Financial
2019-12-11,370.64,Financial
2019-12-12,378.05,Financial
2019-12-13,376.28,Financial
2019-12-16,377.79,Financial
2019-12-17,379.64,Financial
2019-12-18,377.83,Financial
2019-12-19,377.94,Financial
2019-12-20,378.16,Financial
2019-12-23,377.5,Financial
2019-12-24,377.88,Financial
2019-12-26,379.95,Financial
2019-12-27,379.43,Financial
2019-12-30,377.96,Financial
2019-12-31,379.07,Financial
2020-01-02,382.63,Financial
2020-01-03,378.42,Financial
2020-01-06,378.2,Financial
2020-01-07,375.68,Financial
2020-01-08,377.71,Financial
